"","text","score","sentiment"
"1178","lengkap kota kabupaten",-1,"Negatif"
"1179","rumah kosong pakai listrikkayak lampubayar mahal rumah tempatinlistrikpakai kayak lampu mesinmesin cucibikin aneh rumah pakai listrikbayarmahal",-4,"Negatif"
"1180","chatjaring putus signal lancar",-1,"Negatif"
"1181","kecewa desa tegang listrik anjlok miteran meter operlod miteran lampu",-3,"Negatif"
"1182","aplikasi ayan ganggu kerja sekal status selesai kali komplain ganggu aplikasi kali telepon dibenerin status selesai",-2,"Negatif"
"1183","mohon tanggap laporanapakah selesai belumjangan pakai sistem absasal senanglaporan tanggap selesai lapor aplikasikatanya lokasi ditemukanitu mustahil samping rumah tiang listrik ditemukanbeli listrik dayasayang",-3,"Negatif"
"1184","jelek errornya live chat muncul error servernya malas malesan",-3,"Negatif"
"1185","ayan tolong ditingkatkantarip dasar listriksubsidi turun",-2,"Negatif"
"1186","tindak telepon call center hasil bayar telat keluh tanggap terima kasih",-1,"Negatif"
"1187","sistem aplikasi fotoselfi gagal",-1,"Negatif"
"1188","autentikasi gagal login",-1,"Negatif"
"1189","notifikasi info padam nyala update daerah mati lampu beritahu",-1,"Negatif"
"1190","aplikasimaju konsumen lapor kantorkalilistrik padam guys padam rencana padam rencana padam rencana pemeliharaan kabel konstruksi jaringlistrik kitar padam rencana ganggu lokal hewan sengat listrikpohon robohdll intipadam rugi",-3,"Negatif"
"1191","coba kali pakai aplikasimobile ganggu listrik rumah lapor direspontelepon tugas lapor tugas langsung listrik sala terima kasih",-3,"Negatif"
"1192","metode pembelajaran debet mandiri debetpakai dululah edit alamat cantum tagih salah",-1,"Negatif"
"1193","penanganan lambat",-1,"Negatif"
"1194","responbanget hapus",-1,"Negatif"
"1195","suruh update susah update",-1,"Negatif"
"1196","status selesai payah",-1,"Negatif"
"1197","installlapor kantor ayan suruh pulang lakulaporayan tindak tugaslapor pagi sore tindak lapor harap tugastanggap merespon cepatajuk",-3,"Negatif"
"1198","aplikasi bagus titik lokasi rumah akurat baca lokasi tera maps kompas akurasi keluhlanggan titik lokasi salah tolong",-3,"Negatif"
"1199","kecewa teknisi listrik harga suai mahal",-1,"Negatif"
"1200","verifikasi akunkenapa gagal ambil foto ktpsampai verifikasi gagal thanks thanks proses verifikasi",-2,"Negatif"
"1201","tolong tindak wilayahcakung dranneslistrik gawai muter kasih duit istilah suapp listrik stabil oknum loss listrik",-1,"Negatif"
"1202","jaring putus hubung live chat",-1,"Negatif"
"1203","turun daya susah sekal proses",-2,"Negatif"
"1204","uptade cari grariss tokensangtt menyeballuptade",-1,"Negatif"
"1205","terimah kasihsukaramelapor informasi menit kabar tugasmantab terimah kasih layan",-1,"Negatif"
"1206","migrasi turun daya adafair daya menumobile",-1,"Negatif"
"1207","tagih jalan lengkaplihatakurat langsungmeter rumah",-3,"Negatif"
"1208","metode pembelajaran debet mandiri debetpakai dululah edit alamat cantum tagih salah",-1,"Negatif"
"1209","suruh ganti nomer aplikasimobile arti nomer nomer langgan suruh paksa aplikasinomer linkmobilesemangat langgan kecewa aplikasi bantu masyarakat indonesia maju",-2,"Negatif"
"1210","susah apdet",-1,"Negatif"
"1211","akses mohon pasang hilang aplikasi tolong tingkat",-1,"Negatif"
"1212","aplikasi erti kerja daftar kali login bilang email daftar sila pilih lupa password coba ganti password hasil login pakai aplikasi kalo sulit",-2,"Negatif"
"1213","aplikasi bantu langganmoga tugas fast respon terima lapor ganggu tolong cantum nomor tugas area tanggung ganggu listrik padam",-1,"Negatif"
"1214","erti keluh masyarakat",-1,"Negatif"
"1215","alhamdulillah telpon langsung respon langsungganti kabel salur tiang rumah terkelupasdi tunggubesok ganti kabelterimakasih tugas",-1,"Negatif"
"1216","aplikasiokcmn tindakkurangmohon tindak laanjuti keluh langgan",-2,"Negatif"
"1217","input ajuk keluh muncul pesanstateno element",-1,"Negatif"
"1218","buruk error",-2,"Negatif"
"1219","lapor tanggap aplikasi",-1,"Negatif"
"1220","coba menu lihat sisa token alert alarm aplikasi token habis meter listrik bunyi",-2,"Negatif"
"1221","lapor field history muncultitik wilayah muncul kotak warnatutuphistory mohon difix terinakasih",-1,"Negatif"
"1222","daftar email daftarlupa password masuk masuk verifikasi",-1,"Negatif"
"1223","kacau parah aplikasi beli proses mulu selesaiselesai diskon kalo aplikasieror kayak",-2,"Negatif"
"1224","aplikasi bagus tolong ditambahin informasi pemakaianpemakaianinformasicatat tanggal pencatatn krosceck suai nilai buruk gawai catatutama terima kasih",-1,"Negatif"
"1225","semenjak diupdate login reset password payah",-1,"Negatif"
"1226","eror bugnyaduit tinggal pilihpintarngirit layan masyarakat",-1,"Negatif"
"1227","kecewa madam buka puasa imsak nyalareapon telepon lapor moga keluarga berik sehat sabar",-2,"Negatif"
"1228","jelek aplikasifoto selfie foto bagusrekamgelap situs plnnya plncoid daftar kode verifikasi mulu direfresh kali kalidigital aplikasi downgrade",-3,"Negatif"
"1229","lokasi bekas titik suai provinsi pasang jawa timur aplikasi payah",-1,"Negatif"
"1230","ajar",-1,"Negatif"
"1231","mohon tanggap laporanapakah selesai belumjangan pakai sistem absasal senanglaporan tanggap selesai lapor aplikasikatanya lokasi ditemukanitu mustahil samping rumah tiang listrik ditemukanbeli listrik dayasayang",-3,"Negatif"
"1232","menu lengkap monitor status mohon detail kompliti",-1,"Negatif"
"1233","aplikasi ribet",-1,"Negatif"
"1234","informasi tunggak lihat lihat rumah kontrak sayatokennyangontraktokennya listrik mati",-4,"Negatif"
"1235","aplikasi bagustapi coba kalo beli token listrik pakai pulsapasti enekkhususnya orang rekening paham uang digitalitu gampang simpel",-1,"Negatif"
"1236","upgrade ribet rumit aplikasi",-1,"Negatif"
"1237","suai maksud tolong aplikasi lambat",-1,"Negatif"
"1238","lihat tagih bayar pasca bayaraplikasi gagal",-1,"Negatif"
"1239","klaim diskon transaksi hasil tokennya",-1,"Negatif"
"1240","stimulus tokennya klaimdesember token klaim tanggal caricari alamat website whatsmobile mohon info",-1,"Negatif"
"1241","lambat",-1,"Negatif"
"1242","bagus klaim langsung tuju proses klaim orang staff bumn anggap remeh masyarakatbppresiden reformasi mental",-3,"Negatif"
"1243","eror bugnyaduit tinggal pilihpintarngirit layan masyarakat",-1,"Negatif"
"1244","mohon maaf lapor bibik sabtu maret aplikasibibik pakai android hubungkirim nomer bibik aprilmerespon hubung merespon mohon ayan maksimal listrik rumah bibik ganggu trimakasih",-2,"Negatif"
"1245","pemakaian dibyr sesuailbh komplain",-1,"Negatif"
"1246","fast respon ganggu rugidownload aplikasimobileinstallinstall aplikasi",-1,"Negatif"
"1247","fitur aplikasi bumn buruk sulitaduk keluh putar pemakaian listrik kecewa kaitmilik usaha negara",-1,"Negatif"
"1248","urusmeter hilang lupalangganpindah rumah tinggal",-2,"Negatif"
"1249","bintangnyatetap semangatlapang moga lelah",-1,"Negatif"
"1250","informasi tunggak lihat lihat rumah kontrak sayatokennyangontraktokennya listrik mati",-4,"Negatif"
"1251","tarif dasar listrik madam yasementara ayan hati madam telat bayar cabutmadam milik langganmaaaaf maaaf jeramaaaaaaaaaaaf muluuuu",-2,"Negatif"
"1252","installlapor kantor ayan suruh pulang lakulaporayan tindak tugaslapor pagi sore tindak lapor harap tugastanggap merespon cepatajuk",-3,"Negatif"
"1253","aplikasi ribet",-1,"Negatif"
"1254","token gratis september pakai masuk kode muncul tulis gagal ulang kali kali mafia maling token gratis",-2,"Negatif"
"1255","reset password klik link kirimemail linknya reload",-1,"Negatif"
"1256","aplikasi buruk status keluh fakta lapang parah ayan",-1,"Negatif"
"1257","jelek bintangkasih bintang aplikasi tanggap sekal lapor ganggu",-2,"Negatif"
"1258","kecewa teknisi listrik harga suai mahal",-1,"Negatif"
"1259","token listrik beli aplikasi tokopediaisiin meter listrik muncul tulis usang token kasih aktif",-1,"Negatif"
"1260","aplikasi sibuk error tolong",-1,"Negatif"
"1261","daftar akunemail sekal pakai cantum email pakai",-1,"Negatif"
"1262","semenjak hadir aplikasi masyarakat sigli ganti prabayar tunggak bedapaksa listrik prabayar",-2,"Negatif"
"1263","aplikasi orang tunggu listrik padam direspon keluh",-1,"Negatif"
"1264","kecewa teknisi listrik harga suai mahal",-1,"Negatif"
"1265","sambung listrik rumah putus cantol truk alhasil kabel aktif telgletak tanah pejal kaki orang meintas telpon kali tugas sambung takut denda",-3,"Negatif"
"1266","daftar email daftarlupa password masuk masuk verifikasi",-1,"Negatif"
"1267","masukakun daftar tera daftar",-2,"Negatif"
"1268","histori tampil tagih update",-1,"Negatif"
"1269","lapor kemarin penanganan mohon tindak",-2,"Negatif"
"1270","moga aplikasi langsung hubung pusat lapor gangguonline tanggap laporganggu listrik padam",-1,"Negatif"
"1271","selesai bidang unit langgan konfirmasiinformasi kait keluh sampa",-1,"Negatif"
"1272","verifikasi akunkenapa gagal ambil foto ktpsampai verifikasi gagal thanks thanks proses verifikasi",-2,"Negatif"
"1273","hallooanehkalo totalin tagih biayatotalkali lipat",-1,"Negatif"
"1274","tugas regu kadang tugas regu hilangdirespon aplikasi eror plnnya",-1,"Negatif"
"1275","aplikasi bantu mending hapus aplikasi lapor kali respon sekal",-1,"Negatif"
"1276","hapus akun daftarmobile nohp update profil kalobisa terintregasi emailloginterima kasih",-1,"Negatif"
"1277","verifikasi lambat",-1,"Negatif"
"1278","alhamdulillah kesan baiklaporsiangpantau tindak lapor appsjm ditlpn teknisi plnjm langsung eksekusi sore kelar masalahpertahankan baikperbaiki bermasalahkalo rekruit operator lapanganteknisi",-1,"Negatif"
"1279","bingungbagaimana daftar pemasangan meter aplikasi iniada",-1,"Negatif"
"1280","aplikasi bagus mudah ganggu",-1,"Negatif"
"1281","bagus klaim langsung tuju proses klaim orang staff bumn anggap remeh masyarakatbppresiden reformasi mental",-3,"Negatif"
"1282","madam rumah tanggalbarusan lapang tugas terima kasih keperdulianlangganmasuk tugas teknis informasi langgan lapor masuk informasi maju",-1,"Negatif"
"1283","detail aplikasi terdahulusetelah update info pemeliharaan adajadi salah langgan lampu padam komplainklo andai info pemeliharaanversi langgankomplain tidakitu masuk sayamohon",-1,"Negatif"
"1284","tugaspaniki manado etika tolong tindak pemimpin tugas kryawan sopan etika curi",-2,"Negatif"
"1285","aplikasi bohong status nyala tugas regu fakta padam jamkonsumen bayar listrik gratis hujan petir mati jampln ganti rugi dagang rusak lokasi pltu menit mati betkalibecus utus listrikkkk kinerja paksa rubah bintang",-3,"Negatif"
"1286","aplikasi bagus batas aplikasi implemetasi ayan realalami ganggu padam listrik tetangga kiri kanan nyala pakai meter tokenprabayar laporaplikasi catat kitaraneh riwayattulis lapor listrik rumah nyala menit laporpenanganan sekal",-4,"Negatif"
"1287","thanksquick respon ulas menit ganti bintang saran apps perihal binding akun ewallet bentuk tutorial instal",-1,"Negatif"
"1288","penangananrespon jelek",-1,"Negatif"
"1289","lokasi bekas titik suai provinsi pasang jawa timur aplikasi payah",-1,"Negatif"
"1290","biaya dayakeva omlistrik dirumh mati masak nasi",-1,"Negatif"
"1291","ganggumobile tugas listrik mati aplikasi status selesai sala",-1,"Negatif"
"1292","lapor aplikasi kecewa dalamn lapor kali respon tugas aneh nyala progres lapor trtulis nyala selesai manual admin nyata bohong progres selesai suruh pilih rating berik rating bintang plus deskripsi ulas kecewa kirim",-4,"Negatif"
"1293","bintangnyatetap semangatlapang moga lelah",-1,"Negatif"
"1294","aplikasi eror saar verifikasi ambil fotodayadata tindaklanjut data ulang ulang layan primadigital maksimal layan offline kantor",-1,"Negatif"
"1295","susah registrasimeteran susahdesak listrikklo maximal onlinesediakan lapor offline biar memilihini darurat coba",-3,"Negatif"
"1296","masuk nomer meter listrik daftarnomer meter listrikdipencarian daftar",-1,"Negatif"
"1297","eror",-1,"Negatif"
"1298","daftar akunemail sekal pakai cantum email pakai",-1,"Negatif"
"1299","mudah aplikasimobile rusak langsung ditindaklanjuti mohonbabelan masuk list daerah teluk pucung masukmedan satria mohon tingkat kinerjadaerah april kali mati lampu terimakasih",-1,"Negatif"
"1300","lapor ganggu sespon area hubung kali",-2,"Negatif"
"1301","kecewa layan plnkwhtoken lapor kantor tanganisaya lapor jumat tugassangatkecewa",-3,"Negatif"
"1302","salah pitur",-1,"Negatif"
"1303","aplikasi sampah ganggu muli",-2,"Negatif"
"1304","lapor keluh rusak kali sekal tugas kali lapor hitung menit status ubah nyala tugas daerah kabupaten banjar kalsel",-5,"Negatif"
"1305","aplikasi buruk aplikasi ayan",-1,"Negatif"
"1306","server error",-1,"Negatif"
"1307","digunainfitur live chatnunggunya respon info tagih listrik detail langsung pampang info tabel verifikasi susah tolong biar mudahinfo detail listrik",-2,"Negatif"
"1308","nama online gilir komplin komplain suruh kantor suai unit layan konsumenanak remaja ribet",-2,"Negatif"
"1309","sayangmobile cari cewek",-1,"Negatif"
"1310","ecek tagih masuklanggan dipaste",-1,"Negatif"
"1311","fitur chat aplikasimeter rusak pengaduang pagisore tindak lanjutlistrik rumah padam meter rusakada tulis periksa",-3,"Negatif"
"1312","respon hadap lapor masyarakat kelisrikan tanggap bagusmogaterusmajuindonesia",-1,"Negatif"
"1313","lampu nyala status lapor selesai nyalasudah",-1,"Negatif"
"1314","kasih diskon beli token lihat usaha sebelah kasih poin transaksi aplikasi wkwkwkwkw",-1,"Negatif"
"1315","aplikasi klik pasang propinsi pilih suai daerah alamat biar langsung orang",-1,"Negatif"
"1316","proses bayarbayar aplikasi kecewa aplikasi batalrubah batalaplikasi icon batalsekal kesankayak pemaksaan coba",-2,"Negatif"
"1317","listrik mati terusharixstatus laporregu penugasantapi tunggu datangpara tenishormat nyalatrus ditinggaldicari masalahnyabiar mati",-1,"Negatif"
"1318","ayanburuk sekal mati alas kenal hidup arusrendah sekal mohon tingkat kualitaspelnggan rugi",-1,"Negatif"
"1319","suruh udin download kawan hati sombong downloadmobile",-1,"Negatif"
"1320","mudah sampa keluh lapor ganggu masuk ayan kantorpandemi covid",-3,"Negatif"
"1321","terimakasih tanggap cepat rumah desa tugascari temu keluh meter terimakasih",-1,"Negatif"
"1322","aplikasi tugas error lapor kerja selesai nyala heiiipln nyala",-1,"Negatif"
"1323","bagus notifikasi ganggu jaring daerah daftar akun klik kosong",-4,"Negatif"
"1324","camat sungai bahar kabupaten muaro jambi mati lampusolusi rugi orang",-3,"Negatif"
"1325","aplikasi bagus tolong ditambahin informasi pemakaianpemakaianinformasicatat tanggal pencatatn krosceck suai nilai buruk gawai catatutama terima kasih",-1,"Negatif"
"1326","aplikasimobilebangetbeli token biaya admin info madam lapor ganggu daya bisasemuanya aplikasi komplit bangetdownload manfaat",-1,"Negatif"
"1327","bintangnyatetap semangatlapang moga lelah",-1,"Negatif"
"1328","transaksi token status gagal nomor token tanggap laportanggap payah",-1,"Negatif"
"1329","tolong berik daftar nama toko elektronik tokopedia kerjasedia promo daya terimakasih",-1,"Negatif"
"1330","samar",-1,"Negatif"
"1331","kalo kirimlangsung kirim keluh",-1,"Negatif"
"1332","verifikasi lambat",-1,"Negatif"
"1333","mudah aplikasimobile rusak langsung ditindaklanjuti mohonbabelan masuk list daerah teluk pucung masukmedan satria mohon tingkat kinerjadaerah april kali mati lampu terimakasih",-1,"Negatif"
"1334","verifikasi akunkenapa gagal ambil foto ktpsampai verifikasi gagal thanks thanks proses verifikasi",-2,"Negatif"
"1335","ganggu tunggucepat",-1,"Negatif"
"1336","buruk banget ayanchat tolong tugas rumah konsleting listrik jawansajah teknisiminggu bakar salah buruk banget",-3,"Negatif"
"1337","input ajuk keluh muncul pesanstateno element",-1,"Negatif"
"1338","aplikasi lumayan update layan stroomneticon tiang listrik rumah pasang kabel fibertercover tugas kabel internetmenghub kantor wilayah info langganpasang lokasi pinggir jalan utama hitung warga cari langgan titik sulit mohon sulitpengin maju",-1,"Negatif"
"1339","mohon updatean beli ulas sala karnakan lokasi sala mohon lengkap chat costumer live instan melapur",-2,"Negatif"
"1340","respon lambat",-1,"Negatif"
"1341","jaga amanahapapun konsekuensinyakarena konsumen denda telat bayar lupa uangdlltp madammitigasi resiko konsumen",-1,"Negatif"
"1342","penanganan lambat",-1,"Negatif"
"1343","tanggap lapor listrik daerah mati",-2,"Negatif"
"1344","lengkap kota kabupaten",-1,"Negatif"
"1345","buruk banget ayanchat tolong tugas rumah konsleting listrik jawansajah teknisiminggu bakar salah buruk banget",-3,"Negatif"
"1346","susah verifikasi",-1,"Negatif"
"1347","padamnyala kendala gmanaa solusinyaa cowok",-1,"Negatif"
"1348","aplikasi susah ganti passworddicoba ulang buka email error",-3,"Negatif"
"1349","bikin laporstasusnya selesai kabel putus tempel selokan",-1,"Negatif"
"1350","suruh udin download kawan hati sombong downloadmobile",-1,"Negatif"
"1351","pengaduanbtentang madam listrik daerah rumah rumah",-2,"Negatif"
"1352","ribet lihat transaksi beli token payah",-2,"Negatif"
"1353","aplikasi merespon keluh konsumen status lapor tugas regu jalan kerja selesai tugasmobile",-2,"Negatif"
"1354","aplikasi bagus mudah ganggu",-1,"Negatif"
"1355","lapor kemarin penanganan mohon tindak",-2,"Negatif"
"1356","knapameter listrik vsetiap pakai turun colokin turun",-2,"Negatif"
"1357","daftar",-1,"Negatif"
"1358","aplikasi langgan nyaman lapor kehandalan listrik",-1,"Negatif"
"1359","trimaksihmobile layan lapor ganggu mudah langgan sampa keluh",-3,"Negatif"
"1360","notifikasi beli token hasil kadang notifikasi beli token gagal ulang laku transaksi tolong beneri curiga",-2,"Negatif"
"1361","suka error",-1,"Negatif"
"1362","aplikasih jelek tanggap muas kansetiap lapor jawapan",-2,"Negatif"
"1363","menu lengkap monitor status mohon detail kompliti",-1,"Negatif"
"1364","buruk error",-2,"Negatif"
"1365","lapor salahresponya",-1,"Negatif"
"1366","aplikasi bagus sayang gawaiteknisiattitude buruk teknisi koordinasi lapor kali respontunggu lapor ulang aplikasi telpon langsung daerahresponnyanyata bentak batal laporanya numpuktelepon kecewa banget",-2,"Negatif"
"1367","susah apdet",-1,"Negatif"
"1368","aplikasi bagus batas aplikasi implemetasi ayan realalami ganggu padam listrik tetangga kiri kanan nyala pakai meter tokenprabayar laporaplikasi catat kitaraneh riwayattulis lapor listrik rumah nyala menit laporpenanganan sekal",-4,"Negatif"
"1369","coba disiplin tugas lapanganada keluh ganggu laportugas lokasi statusselesai",-2,"Negatif"
"1370","kilometer tulis periksa daya listrik padam sendriri mohon bantuanya kayak",-1,"Negatif"
"1371","penanganan lambat",-1,"Negatif"
"1372","parah pungut biaya tugasrumah biaya masuk akal mendingplaystore",-1,"Negatif"
"1373","jaring putus hubung live chat",-1,"Negatif"
"1374","lapor ganggu sespon area hubung kali",-2,"Negatif"
"1375","listriktoken bunyi tolong respon",-1,"Negatif"
"1376","klaim",-1,"Negatif"
"1377","sekalmembantuapk jelasygbostransaksi kelihatanstrom token hilangsaya bayarhilang sajasaya coba hubung callcenterotomatis habis pulsa kapk sampahmakan gaji buta kausadis",-1,"Negatif"
"1378","aplikasi sekal keluh langsung direspon tangani terimakasih tugasjuos gandos",-1,"Negatif"
"1379","sisa pulsarealtime fiturpulsa informasi tampillangganslow respon",-1,"Negatif"
"1380","susah verifikasi foto",-1,"Negatif"
"1381","kali aplikasi riwayatterang selesai kerja nyata tugas rumah telfonkali tugas tulis ulas hitungtunggu tugas mohontingkat ayan customer nyaman listrik sekal",-1,"Negatif"
"1382","terimakasih tanggap cepat rumah desa tugascari temu keluh meter terimakasih",-1,"Negatif"
"1383","kilometer tulis periksa daya listrik padam sendriri mohon bantuanya kayak",-1,"Negatif"
"1384","teknisi profesional mati mati",-1,"Negatif"
"1385","fungsi swacam foto meter tanggal february ttpi htungan tagih angka meter tanggal february swacambrguna buang kuota",-1,"Negatif"
"1386","token situ tulis periksatoken nelp orangpencetkosong",-1,"Negatif"
"1387","verifikasi akunlihat tombol kamera tekan tangkap gambar lucu",-1,"Negatif"
"1388","batu sisih data idpel copy paste ribet",-1,"Negatif"
"1389","jaring putus hubung live chat",-1,"Negatif"
"1390","coba komen orang bagus moga",-1,"Negatif"
"1391","puas aplikasi ribet",-1,"Negatif"
"1392","aplikasi bagus implementasinyo buruk status keluh kerja close",-1,"Negatif"
"1393","bingung sekal aplikasi daftar alas nomor email jujur bingung konfirmasi kait data pribadi",-2,"Negatif"
"1394","aplikasi tugas lamban",-1,"Negatif"
"1395","akun efektif bingung",-1,"Negatif"
"1396","aplikasi jelek upgrade akun verifikasi akunpotolangsung",-1,"Negatif"
"1397","install langsung daftarkolom daftar klik tombol daftarpasswordsuai atur gabung huruf huruf angka karakter spesial tombol daftar klik",-5,"Negatif"
"1398","token mbca lupa screen shootkode token",-1,"Negatif"
"1399","mati lampu sedikt hujan langsung mati lampu hujan malam siang hidup mati lampu alas",-2,"Negatif"
"1400","susah masuk mendaftarnyadari kemarin salah",-2,"Negatif"
"1401","enak aplikasiriwayat tagih",-1,"Negatif"
"1402","kilometer listik rumah kena bnjir dudalam kilo metertolong dicectakut bahaya",-2,"Negatif"
"1403","akurat lapor tetang padamlistrik aplikasi sala nyala",-1,"Negatif"
"1404","token mbca lupa screen shootkode token",-1,"Negatif"
"1405","terang listrik ubah daya lihat history upgrade akun upgrade ubah inti update ribet sulit konsumen mending balikin aplikasi simple mudah paham",-2,"Negatif"
"1406","batu sisih data idpel copy paste ribet",-1,"Negatif"
"1407","date aplikasimobile gilir klik update mesti update",-1,"Negatif"
"1408","daftar akunemail sekal pakai cantum email pakai",-1,"Negatif"
"1409","cepat layan kantor usir suruh laporemail laporemailrobot orang aplikasi email chat otomatis tolong main usir usir lempar lempar enggan layan bikin sistem robot otomatis",-6,"Negatif"
"1410","aplikasiokcmn tindakkurangmohon tindak laanjuti keluh langgan",-2,"Negatif"
"1411","bingung sekal aplikasi daftar alas nomor email jujur bingung konfirmasi kait data pribadi",-2,"Negatif"
"1412","bagus informasi suai butuh pribadi sadar aplikasi tahap kembangupaya berik ayan langgan moga keluhankeluhan langgan solusi tindak terimakasih",-2,"Negatif"
"1413","penangananrespon buruk telepon kait pemakaian listrik gantipemakaiannyamagicputus dinyalalan susah cabut stopkontak longok meter",-2,"Negatif"
"1414","praktis bolak standmeter tagih tampil",-1,"Negatif"
"1415","daftar email daftarlupa password masuk masuk verifikasi",-1,"Negatif"
"1416","aplikasi sekal keluh langsung direspon tangani terimakasih tugasjuos gandos",-1,"Negatif"
"1417","madam rumah tanggalbarusan lapang tugas terima kasih keperdulianlangganmasuk tugas teknis informasi langgan lapor masuk informasi maju",-1,"Negatif"
"1418","cobamasih verifikasi datakalau pemakaian listrik transparanoh alangkah baiknyatidak curi listrikmerugitidak prasangka masyarakat listriksegitudan oknum ambil untung jaya plnjaya indonesia",-2,"Negatif"
"1419","bagus mudah ecek tagih informasirekening listrik bantu pandemi terimakasih",-1,"Negatif"
"1420","buka puasa mati lampu beberaoa rumah sahur mati bebrapa rumah telpon",-4,"Negatif"
"1421","mohon maafsaya lapor ayan kantordemang lebar daun palembangtapi trma kasih dlayanin satpam baiktpi kecewa ketemu karyawantunggu menunggusemoga ayanmasyarakat",-2,"Negatif"
"1422","butuh token stimulus gagal pakai discount sekal",-1,"Negatif"
"1423","bagus klaim langsung tuju proses klaim orang staff bumn anggap remeh masyarakatbppresiden reformasi mental",-3,"Negatif"
"1424","masuk susah bangetsedang ganggu jaring terusmohon info",-2,"Negatif"
"1425","input datalanggan temu pakailapor keluh pitam",-1,"Negatif"
"1426","notif beli token hasil notif beli token gagal ngapa",-1,"Negatif"
"1427","aplikasi eror saar verifikasi ambil fotodayadata tindaklanjut data ulang ulang layan primadigital maksimal layan offline kantor",-1,"Negatif"
"1428","lengkap stand meter stand meter",-1,"Negatif"
"1429","kovid gagal cobanamtibintamya",-1,"Negatif"
"1430","upgrade akun ambil gambar kamera klik mohon aplikasi diupdet maret suruh update",-1,"Negatif"
"1431","invoice lengkap update masuk pakai lupa password masuk rubah full servis fiturriwayat pemakaian tanggal bayarlunas versi overall bagus",-2,"Negatif"
"1432","aplikasi bagus mudah langgan informasi putar listrik",-1,"Negatif"
"1433","jelek bintangkasih bintang aplikasi tanggap sekal lapor ganggu",-2,"Negatif"
"1434","aplikasi manfaat foto meter listrik lainlain salah info tagih diulangulang notifikasi info tagih selisih menit mohon terima kasih",-1,"Negatif"
"1435","mudah banget lapor ganggu",-1,"Negatif"
"1436","lapor ditindaklanjuti lapang dinyatan selesai hadeeeuuhh tolong tindak mafia pasang listrik wilayah ngawi biaya pasang watt sbsrribu dlapangan biaya ribu lagidah lapor tindakparahhhh",-2,"Negatif"
"1437","sekalmembantuapk jelasygbostransaksi kelihatanstrom token hilangsaya bayarhilang sajasaya coba hubung callcenterotomatis habis pulsa kapk sampahmakan gaji buta kausadis",-1,"Negatif"
"1438","aplikasi bagus mudah langgan informasi putar listrik",-1,"Negatif"
"1439","susah verifikasi foto",-1,"Negatif"
"1440","buka puasa mati lampu beberaoa rumah sahur mati bebrapa rumah telpon",-4,"Negatif"
"1441","beli token pakaiiniada nomr gagal token saldo debit kepotongmasingsaldo rugi syasolusinya",-2,"Negatif"
"1442","ayanstop manuver keluh pelangansoto",-1,"Negatif"
"1443","masuk daftar akun eror konfirmasi passwort arah",-1,"Negatif"
"1444","aplikasi bagus coba hapus donlowd muncul jaring server eror kalo eror manusiaaplikasi eror",-4,"Negatif"
"1445","suruh update susah update",-1,"Negatif"
"1446","update lemotmw chatsusahampunbrkali gagal snyal stabil kecewa",-1,"Negatif"
"1447","kali prosedur atur sedia aplikasi milik bumn",-1,"Negatif"
"1448","keluh hubung listrik alih pnyampaiannomorgratis bayarmahal tunggu bebrapa pulsa ribu nelpn cuman menit doang sumph lucu",-1,"Negatif"
"1449","penangananrespon jelek",-1,"Negatif"
"1450","masuk gagal update jelek appnya",-2,"Negatif"
"1451","tolong berik daftar nama toko elektronik tokopedia kerjasedia promo daya terimakasih",-1,"Negatif"
"1452","fast respon ganggu rugidownload aplikasimobileinstallinstall aplikasi",-1,"Negatif"
"1453","aplikasimobile kirim kodekalo meter tulis periksa terimakasih",-1,"Negatif"
"1454","aplikasi bantu tagih madam listrik progress jaring rusak benah payment sistem saldo ecommerce problem urus terimakasih",-1,"Negatif"
"1455","thanksquick respon ulas menit ganti bintang saran apps perihal binding akun ewallet bentuk tutorial instal",-1,"Negatif"
